"date","number","street","tickets"
2015-03-18,4700,"Wilson Ave",1
2015-03-19,300,"32Nd St",1
2015-03-19,3400,"35Th St",1
2015-03-19,5400,"55Th St",1
2015-03-19,2000,"C St",1
2015-03-19,2100,"C St",1
2015-03-19,2200,"C St",1
2015-03-19,4100,"C St",1
2015-03-19,2300,"Calle De La Garza ",1
2015-03-19,7900,"Calle De La Plata ",1
2015-03-19,3900,"Eagle St",1
2015-03-19,700,"Fourth Ave",1
2015-03-19,1000,"Fourth Ave",1
2015-03-19,2000,"Grand Ave",1
2015-03-19,2100,"Grand Ave",1
2015-03-19,2200,"Grand Ave",1
2015-03-19,2300,"Grand Ave",1
2015-03-19,2600,"Grand Ave",1
2015-03-19,5600,"Hardy Ave",1
2015-03-19,3100,"Howard Ave",1
2015-03-19,900,"J St",1
2015-03-19,5500,"Lindo Paseo ",1
2015-03-19,5600,"Lindo Paseo ",1
2015-03-19,5700,"Lindo Paseo ",1
2015-03-19,5600,"Montezuma Rd",1
2015-03-19,5700,"Montezuma Rd",1
2015-03-19,57300,"Montezuma Rd",1
2015-03-19,2200,"Paseo Dorado ",1
2015-03-19,2300,"Paseo Dorado ",1
2015-03-19,7900,"Paseo Dorado ",1
2015-03-19,600,"Second Ave",1
2015-03-19,1500,"Second Ave",1
2015-03-19,300,"Sixth Ave",1
2015-03-19,1000,"Sixth Ave",1
2015-03-19,600,"Third Ave",1
2015-03-19,600,"Union St",1
2015-03-19,4700,"Wightman St",1
2015-03-20,-1," Ave",1
2015-03-20,300,"11Th Ave",1
2015-03-20,100,"2Nd Ave",1
2015-03-20,1900,"Bacon St",1
2015-03-20,5100,"Brighton Ave",1
2015-03-20,1900,"Del Sur Blvd",1
2015-03-20,900,"Mission Bay Dr",1
2015-03-20,2600,"Mission Blvd",1
2015-03-20,800,"San Fernando Pl",1
2015-03-21,4800,"70Th ",1
2015-03-23,41100,"36Th St",1
2015-03-23,1200,"C St",1
2015-03-23,700,"Fifth Ave",1
2015-03-23,900,"Fifth Ave",1
2015-03-23,1800,"Georgia St",1
2015-03-23,1100,"Island Ave",1
2015-03-23,1500,"Island Ave",1
2015-03-23,3900,"Louisiana Ave",1
2015-03-23,4100,"Louisiana Ave",1
2015-03-23,3400,"Mission Blvd",1
2015-03-23,1600,"Pentecost Way",1
2015-03-23,600,"Second Ave",1
2015-03-23,500,"Sixth Ave",1
2015-03-23,1400,"Sixth Ave",1
2015-03-23,500,"Third Ave",1
2015-03-24,1000,"28Th St",1
2015-03-24,5400,"55Th St",1
2015-03-24,4600,"Bancroft St",1
2015-03-24,2000,"C St",1
2015-03-24,600,"Fifth Ave",1
2015-03-24,700,"Fourth Ave",1
2015-03-24,900,"Fourth Ave",1
2015-03-24,1000,"Fourth Ave",1
2015-03-24,1100,"Fourth Ave",1
2015-03-24,1400,"Grand Ave",1
2015-03-24,5700,"Hardy Ave",1
2015-03-24,5500,"Lindo Paseo ",1
2015-03-24,5600,"Lindo Paseo ",1
2015-03-24,4000,"Louisiana Ave",1
2015-03-24,4100,"Louisiana Ave",1
2015-03-24,5500,"Montezuma Rd",1
2015-03-24,5600,"Montezuma Rd",1
2015-03-24,5700,"Montezuma Rd",1
2015-03-24,1000,"Sixth Ave",1
2015-03-24,4900,"Wilson Ave",1
2015-03-25,1400,"First Ave",1
2015-03-25,1500,"First Ave",1
2015-03-25,700,"Fourth Ave",1
2015-03-25,600,"Second Ave",1
2015-03-25,1400,"Second Ave",1
2015-03-25,1500,"Second Ave",1
2015-03-25,500,"Sixth Ave",1
2015-03-25,700,"Sixth Ave",1
2015-03-25,900,"Sixth Ave",1
2015-03-25,1100,"Sixth Ave",1
2015-03-25,1500,"Sixth Ave",1
2015-03-26,3500,3250,1
2015-03-26,100,"49Th St",1
2015-03-26,5400,"55Th St",1
2015-03-26,2500,"Ave De La Ribera ",1
2015-03-26,2100,"Calle Frescota ",1
2015-03-26,1100,"Eighth Ave",1
2015-03-26,1400,"Eighth Ave",1
2015-03-26,4300,"Fairmount Ave",1
2015-03-26,1200,"Fourth Ave",1
2015-03-26,600,"Gloria St",1
2015-03-26,3100,"Howard Ave",1
2015-03-26,5500,"Lindo Paseo ",1
2015-03-26,5600,"Lindo Paseo ",1
2015-03-26,5700,"Lindo Paseo ",1
2015-03-26,2200,"Market St",1
2015-03-26,3900,"Meade Ave",1
2015-03-26,500,"Ninth Ave",1
2015-03-26,700,"Ninth Ave",1
2015-03-26,1200,"Ninth Ave",1
2015-03-26,1400,"Ninth Ave",1
2015-03-26,8200,"Paseo Del Ocaso ",1
2015-03-26,500,"Second Ave",1
2015-03-26,800,"Seventh Ave",1
2015-03-26,1000,"Seventh Ave",1
2015-03-26,700,"Sixth Ave",1
2015-03-26,1000,"Sixth Ave",1
2015-03-26,1600,"Sixth Ave",1
2015-03-26,1100,"Tenth Ave",1
2015-03-26,1500,"Third Ave",1
2015-03-26,4400,"Wightman St",1
2015-03-26,4500,"Wightman St",1
2015-03-26,4600,"Wightman St",1
2015-03-27,5100,"Abbott St",1
2015-03-27,700,"Emerald St",1
2015-03-27,700,"Felspar St",1
2015-03-27,200,"Fifth Ave",1
2015-03-27,300,"Fourth Ave",1
2015-03-27,500,"Fourth Ave",1
2015-03-27,800,"Mission Blvd",1
2015-03-27,700,"Reed Ave",1
2015-03-27,600,"Second Ave",1
2015-03-27,1300,"Sixth Ave",1
2015-03-27,500,"Union St",1
2015-03-27,600,"Union St",1
2015-03-29,3700,"Corona Oriente Rd",1
2015-04-01,1900,"9Th Ave",1
2015-04-01,700,"Date St",1
2015-04-01,4000,"Felspar St",1
2015-04-01,4100,"Felspar St",1
2015-04-01,4200,"Felspar St",1
2015-04-01,4300,"Felspar St",1
2015-04-01,4400,"Felspar St",1
2015-04-01,4700,"Felspar St",1
2015-04-01,4900,"Felspar St",1
2015-04-01,1300,"Gresham St",1
2015-04-01,1400,"Gresham St",1
2015-04-01,4700,"Gresham St",1
2015-04-01,4900,"Gresham St",1
2015-04-01,1500,"Ingraham St",1
2015-04-01,700,"Island Ave",1
2015-04-01,900,"Kalmia St",1
2015-04-01,4400,"Magnolia Ave",1
2015-04-01,800,"Sixth Ave",1
2015-04-01,1300,"Sixth Ave",1
2015-04-02,400,"13Th St",1
2015-04-02,100,"16Th St",1
2015-04-02,400,"9Th Ave",1
2015-04-02,2300,"Avenida De La Playa ",1
2015-04-02,4400,"Bond St",1
2015-04-02,4900,"Brighton Ave",1
2015-04-02,7900,"Calle De La Plata ",1
2015-04-02,4800,"Cape May Ave",1
2015-04-02,4900,"Cape May Ave",1
2015-04-02,5000,"Cape May Ave",1
2015-04-02,1700,"Chico St",1
2015-04-02,700,"Fifth Ave",1
2015-04-02,2600,"Figueroa Blvd",1
2015-04-02,1600,"Fortuna Ave",1
2015-04-02,1700,"Fortuna Ave",1
2015-04-02,1900,"Fortuna Ave",1
2015-04-02,500,"Fourth Ave",1
2015-04-02,800,"Grand Ave",1
2015-04-02,1000,"Grand Ave",1
2015-04-02,1100,"Grand Ave",1
2015-04-02,1300,"Grand Ave",1
2015-04-02,1400,"Grand Ave",1
2015-04-02,2600,"Grand Ave",1
2015-04-02,5500,"Hardy Ave",1
2015-04-02,5600,"Hardy Ave",1
2015-04-02,2000,"Hawthorn St",1
2015-04-02,2600,"Hornblend St",1
2015-04-02,2700,"Hornblend St",1
2015-04-02,1900,"India St",1
2015-04-02,2000,"India St",1
2015-04-02,2100,"India St",1
2015-04-02,700,"J St",1
2015-04-02,1400,"J St",1
2015-04-02,3400,"Jewell St",1
2015-04-02,4000,"Jewell St",1
2015-04-02,3800,"Kendall St",1
2015-04-02,3900,"Kendall St",1
2015-04-02,4800,"Kendall St",1
2015-04-02,2400,"Kettner Blvd",1
2015-04-02,1500,"La Cima Dr",1
2015-04-02,1600,"La Mancha Dr",1
2015-04-02,4000,"Lamont St",1
2015-04-02,5500,"Lindo Paseo ",1
2015-04-02,5600,"Lindo Paseo ",1
2015-04-02,2600,"Magnolia Ave",1
2015-04-02,2700,"Magnolia Ave",1
2015-04-02,3600,"Mission Blvd",1
2015-04-02,3700,"Mission Blvd",1
2015-04-02,3800,"Mission Blvd",1
2015-04-02,3900,"Mission Blvd",1
2015-04-02,5600,"Montezuma Rd",1
2015-04-02,5700,"Montezuma Rd",1
2015-04-02,1500,"Moorland Dr",1
2015-04-02,1600,"Moorland Dr",1
2015-04-02,5000,"Niagara Ave",1
2015-04-02,1700,"Oliver Ave",1
2015-04-02,1800,"Oliver Ave",1
2015-04-02,4200,"Olney St",1
2015-04-02,7900,"Paseo Del Ocaso ",1
2015-04-02,4700,"Point Loma Ave",1
2015-04-02,1700,"Reed Ave",1
2015-04-02,1800,"Reed Ave",1
2015-04-02,1900,"Reed Ave",1
2015-04-02,2000,"Reed Ave",1
2015-04-02,2100,"Reed Ave",1
2015-04-02,4200,"Reed Ave",1
2015-04-02,3400,"Riviera Dr",1
2015-04-02,3500,"Riviera Dr",1
2015-04-02,3600,"Riviera Dr",1
2015-04-02,1700,"Roosevelt Ave",1
2015-04-02,1800,"Roosevelt Ave",1
2015-04-02,1500,"Second Ave",1
2015-04-02,3900,"Sequoia St",1
2015-04-02,4600,"Sequoia St",1
2015-04-02,3700,"Shasta St",1
2015-04-02,3900,"Shasta St",1
2015-04-02,4000,"Shasta St",1
2015-04-02,900,"Sixth Ave",1
2015-04-02,1600,"Sixth Ave",1
2015-04-02,1700,"Sixth Ave",1
2015-04-02,1700,"State St",1
2015-04-02,1900,"State St",1
2015-04-02,1400,"Sunset Cliffs Blvd",1
2015-04-02,1600,"Sunset Cliffs Blvd",1
2015-04-02,1700,"Sunset Cliffs Blvd",1
2015-04-02,500,"Third Ave",1
2015-04-02,600,"Third Ave",1
2015-04-02,1700,"Thomas Ave",1
2015-04-02,1800,"Thomas Ave",1
2015-04-02,1900,"Thomas Ave",1
2015-04-02,2000,"Thomas Ave",1
2015-04-02,1400,"Union St",1
2015-04-02,1500,"Union St",1
2015-04-02,3600,"University Ave",1
2015-04-02,3700,"University Ave",1
2015-04-02,3800,"University Ave",1
2015-04-02,4500,"University Ave",1
2015-04-02,4600,"University Ave",1
2015-04-03,300,"11Th Ave",1
2015-04-03,900,"J St",1
2015-04-03,4600,"Ocean Blvd",1
2015-04-03,48574800,"Point Loma Blvd",1
2015-04-06,100,"58Th St",1
2015-04-06,200,"58Th St",1
2015-04-06,5400,"58Th St",1
2015-04-06,5300,"Churchward St",1
2015-04-06,5400,"Churchward St",1
2015-04-06,5600,"Churchward St",1
2015-04-06,4500,"Creston Dr",1
2015-04-06,5300,"Dream St",1
2015-04-06,5500,"Dream St",1
2015-04-06,5100,"El Cajon Blvd",1
2015-04-06,800,"Fifth Ave",1
2015-04-06,700,"Fourth Ave",1
2015-04-06,5800,"Grey Count Ave",1
2015-04-06,4100,"Lincoln Ave",1
2015-04-06,5000,"Lise St",1
2015-04-06,100,"Los Alamos Dr",1
2015-04-06,300,"Los Alamos Dr",1
2015-04-06,3100,"Midway Dr",1
2015-04-06,5700,"Mira Flores Dr",1
2015-04-06,4700,"Newport Ave",1
2015-04-06,4800,"Newport Ave",1
2015-04-06,4900,"Newport Ave",1
2015-04-06,5000,"Newport Ave",1
2015-04-06,5600,"Olvera Ave",1
2015-04-06,5700,"Olvera St",1
2015-04-06,1600,"Pentecost Way",1
2015-04-06,5100,"Rosewell St",1
2015-04-06,5500,"San Onofre Ter",1
2015-04-06,5600,"San Onofre Ter",1
2015-04-06,5600,"Santa Margarita St",1
2015-04-06,600,"Second Ave",1
2015-04-06,500,"Third Ave",1
2015-04-06,500,"Union St",1
2015-04-07,5400,"55Th St",1
2015-04-07,5500,"55Th St",1
2015-04-07,5600,"55Th St",1
2015-04-07,2200,"C St",1
2015-04-07,2800,"El Cajon Blvd",1
2015-04-07,3000,"El Cajon Blvd",1
2015-04-07,6100,"El Cajon Blvd",1
2015-04-07,6400,"El Cajon Blvd",1
2015-04-07,500,"Fourth Ave",1
2015-04-07,700,"Garnet Ave",1
2015-04-07,1000,"Garnet Ave",1
2015-04-07,1200,"Garnet Ave",1
2015-04-07,1400,"Garnet Ave",1
2015-04-07,1800,"Garnet Ave",1
2015-04-07,5600,"Hardy Ave",1
2015-04-07,2200,"Imperial Ave",1
2015-04-07,5500,"Lindo Paseo ",1
2015-04-07,5600,"Lindo Paseo ",1
2015-04-07,5800,"Lindo Paseo ",1
2015-04-07,3400,"Marathon Dr",1
2015-04-07,3800,"Marathon Dr",1
2015-04-07,2200,"Market St",1
2015-04-07,6100,"Montezuma Rd",1
2015-04-07,6200,"Montezuma Rd",1
2015-04-07,800,"San Fernando Pl",1
2015-04-07,500,"Second Ave",1
2015-04-07,600,"Seventh Ave",1
2015-04-07,500,"Sixth Ave",1
2015-04-07,600,"Sixth Ave",1
2015-04-07,1000,"Sixth Ave",1
2015-04-07,500,"Third Ave",1
2015-04-07,2600,"University Ave",1
2015-04-07,2800,"University Ave",1
2015-04-07,3000,"University Ave",1
2015-04-08,400,"San Ysidro Blvd",1
2015-04-08,500,"San Ysidro Blvd",1
2015-04-08,600,"San Ysidro Blvd",1
2015-04-08,500,"Union St",1
2015-04-08,1500,"Union St",1
2015-04-08,1600,"Union St",1
2015-04-09,4000,3988,1
2015-04-09,3000,"32Nd St",1
2015-04-09,100,"49Th St",1
2015-04-09,5400,"55Th St",1
2015-04-09,2000,"C St",1
2015-04-09,600,"Gloria St",1
2015-04-09,800,"Grand Ave",1
2015-04-09,1000,"Grand Ave",1
2015-04-09,1100,"Grand Ave",1
2015-04-09,1200,"Grand Ave",1
2015-04-09,1300,"Grand Ave",1
2015-04-09,1400,"Grand Ave",1
2015-04-09,1500,"Grand Ave",1
2015-04-09,1700,"Grand Ave",1
2015-04-09,1800,"Grand Ave",1
2015-04-09,2100,"Grand Ave",1
2015-04-09,2200,"Grand Ave",1
2015-04-09,2600,"Grand Ave",1
2015-04-09,5500,"Hardy Ave",1
2015-04-09,5600,"Hardy Ave",1
2015-04-09,4100,"Howard Ave",1
2015-04-09,1800,"India St",1
2015-04-09,5500,"Lindo Paseo ",1
2015-04-09,5600,"Lindo Paseo ",1
2015-04-09,5700,"Lindo Paseo ",1
2015-04-09,2800,"Mission Blvd",1
2015-04-09,2900,"Mission Blvd",1
2015-04-09,3400,"Mission Blvd",1
2015-04-09,3500,"Mission Blvd",1
2015-04-09,3600,"Mission Blvd",1
2015-04-09,3700,"Mission Blvd",1
2015-04-09,3800,"Mission Blvd",1
2015-04-09,3900,"Mission Blvd",1
2015-04-09,4000,"Mission Blvd",1
2015-04-09,5600,"Montezuma Rd",1
2015-04-09,5700,"Montezuma Rd",1
2015-04-09,2000,"Paseo Dorado ",1
2015-04-09,700,"San Fernando Pl",1
2015-04-09,3600,"University Ave",1
2015-04-09,3700,"University Ave",1
2015-04-09,3900,"University Ave",1
2015-04-09,4600,"University Ave",1
2015-04-10,300,"11Th Ave",1
2015-04-10,1300,"24Th St",1
2015-04-10,1200,"9Th Ave",1
2015-04-10,700,"J St",1
2015-04-10,900,"Mission Bay Dr",1
2015-04-10,2600,"Mission Blvd",1
2015-04-10,2700,"Mission Blvd",1
2015-04-10,2800,"Mission Blvd",1
2015-04-10,2900,"Mission Blvd",1
2015-04-10,3100,"Mission Blvd",1
2015-04-10,3200,"Mission Blvd",1
2015-04-10,3400,"Mission Blvd",1
2015-04-10,3500,"Mission Blvd",1
2015-04-10,3600,"Mission Blvd",1
2015-04-10,3700,"Mission Blvd",1
2015-04-10,3800,"Mission Blvd",1
2015-04-10,3900,"Mission Blvd",1
2015-04-10,800,"San Fernando Pl",1
2015-04-13,5900,"32Nd St",1
2015-04-13,4700,"37Th St",1
2015-04-13,4300,"Alabama St",1
2015-04-13,4400,"Alabama St",1
2015-04-13,4600,"Alabama St",1
2015-04-13,4800,"Auburn Dr",1
2015-04-13,4900,"Auburn Dr",1
2015-04-13,5000,"Auburn Dr",1
2015-04-13,5100,"Auburn Dr",1
2015-04-13,4700,"Dwight St",1
2015-04-13,4900,"Dwight St",1
2015-04-13,3100,"Howard Ave",1
2015-04-13,1400,"Island Ave",1
2015-04-13,4300,"Louisiana Ave",1
2015-04-13,4400,"Louisiana Ave",1
2015-04-13,4500,"Louisiana Ave",1
2015-04-13,4600,"Louisiana Ave",1
2015-04-13,1800,"Madison Ave",1
2015-04-13,2800,"Madison Ave",1
2015-04-13,3100,"Midway Dr",1
2015-04-13,3200,"Midway Dr",1
2015-04-13,1800,"Mission Ave",1
2015-04-13,2100,"Mission Ave",1
2015-04-13,4500,"Mississippi St",1
2015-04-13,4600,"Mississippi St",1
2015-04-13,2200,"Monroe Ave",1
2015-04-13,2600,"Monroe Ave",1
2015-04-13,4800,"Newport Ave",1
2015-04-13,4900,"Newport Ave",1
2015-04-13,5000,"Newport Ave",1
2015-04-13,1600,"Pentecost Way",1
2015-04-13,4700,"Reno Dr",1
2015-04-13,4800,"Reno Dr",1
2015-04-13,4800,"Santa Monica Ave",1
2015-04-13,4600,"Utah St",1
2015-04-13,4700,"Wightman St",1
2015-04-13,4800,"Wightman St",1
2015-04-14,-1,"17Th St",1
2015-04-14,500,"3Rd Ave",1
2015-04-14,5400,"55Th St",1
2015-04-14,5700,"Hardy Ave",1
2015-04-14,4500,"Illinois St",1
2015-04-14,4600,"Illinois St",1
2015-04-14,1800,"Lincoln Ave",1
2015-04-14,5500,"Lindo Paseo ",1
2015-04-14,5600,"Lindo Paseo ",1
2015-04-14,5700,"Lindo Paseo ",1
2015-04-14,4300,"Louisiana Ave",1
2015-04-14,4400,"Louisiana Ave",1
2015-04-14,800,"San Fernando Pl",1
2015-04-15,500,"11Th Ave",1
2015-04-15,400,"Abbott St",1
2015-04-15,4700,"Hamilton St",1
2015-04-15,4700,"Kansas St",1
2015-04-15,4300,"Pt Loma Blvd",1
2015-04-15,4600,"Pt Loma Blvd",1
2015-04-15,4800,"Pt Loma Blvd",1
2015-04-15,4900,"Pt Loma Blvd",1
2015-04-15,4700,"Utah St",1
2015-04-15,4600,"Voltaire St",1
2015-04-16,3900,"Boundary St",1
2015-04-16,900,"Grand Ave",1
2015-04-16,1000,"Grand Ave",1
2015-04-16,1100,"Grand Ave",1
2015-04-16,1300,"Grand Ave",1
2015-04-16,1400,"Grand Ave",1
2015-04-16,1500,"Grand Ave",1
2015-04-16,1700,"Grand Ave",1
2015-04-16,2100,"Grand Ave",1
2015-04-16,2200,"Grand Ave",1
2015-04-16,2300,"Grand Ave",1
2015-04-16,2600,"Grand Ave",1
2015-04-16,5600,"Hardy Ave",1
2015-04-16,1600,"Imperial Ave",1
2015-04-16,5500,"Lindo Paseo ",1
2015-04-16,5600,"Lindo Paseo ",1
2015-04-16,3400,"Mission Blvd",1
2015-04-16,3500,"Mission Blvd",1
2015-04-16,3600,"Mission Blvd",1
2015-04-16,3700,"Mission Blvd",1
2015-04-16,3800,"Mission Blvd",1
2015-04-16,3900,"Mission Blvd",1
2015-04-16,4000,"Mission Blvd",1
2015-04-16,7900,"Paseo Del Ocaso ",1
2015-04-16,8000,"Paseo Del Ocaso ",1
2015-04-16,8100,"Paseo Del Ocaso ",1
2015-04-16,600,"State St",1
2015-04-16,4400,"Wightman St",1
2015-04-17,300,"11Th Ave",1
2015-04-17,5900,"6Th Ave",1
2015-04-17,100,"J St",1
2015-04-17,2700,"Mission Bay Dr",1
2015-04-17,2000,"Mission Blvd",1
2015-04-17,4600,"Ocean Blvd",1
2015-04-20,900,"15Th St",1
2015-04-20,1000,"15Th St",1
2015-04-20,6800,"Akin St",1
2015-04-20,2700,"Caminito Chl ",1
2015-04-20,4600,"Mansfield Dr",1
2015-04-20,4700,"Marlborough Ave",1
2015-04-20,200,"Mission Ave",1
2015-04-20,2300,"Mission Ave",1
2015-04-20,3800,"Mission Blvd",1
2015-04-20,4700,"Mtnview Dr",1
2015-04-20,3400,"School St",1
2015-04-21,2100,2249,1
2015-04-21,-1,"17Th St",1
2015-04-21,5400,"55Th St",1
2015-04-21,6600,"Archwood ",1
2015-04-21,2200,"Broadway ",1
2015-04-21,2000,"C St",1
2015-04-21,2900,"C St",1
2015-04-21,1300,"Columbia St",1
2015-04-21,5600,"Hardy Ave",1
2015-04-21,5700,"Hardy Ave",1
2015-04-21,5500,"Lindo Paseo ",1
2015-04-21,5600,"Lindo Paseo ",1
2015-04-21,2600,"Mission Blvd",1
2015-04-21,2700,"Mission Blvd",1
2015-04-21,3500,"Mission Blvd",1
2015-04-21,5700,"Montezuma Rd",1
2015-04-22,5100,"Brighton Ave",1
2015-04-22,900,"Kettner Blvd",1
2015-04-22,5100,"Long Branch Ave",1
2015-04-22,500,"Union St",1
2015-04-23,1000,"22Nd St",1
2015-04-23,3700,"28Th St",1
2015-04-23,1100,"30Th St",1
2015-04-23,4200,"35Th St",1
2015-04-23,100,"49Th St",1
2015-04-23,2600,"Avenida Alamar ",1
2015-04-23,7900,"Avenida Alamar ",1
2015-04-23,1900,"Broadway ",1
2015-04-23,2000,"Broadway ",1
2015-04-23,3000,"Broadway ",1
2015-04-23,2200,"C St",1
2015-04-23,2300,"C St",1
2015-04-23,2400,"C St",1
2015-04-23,2500,"C St",1
2015-04-23,2600,"C St",1
2015-04-23,2800,"C St",1
2015-04-23,1300,"Fern St",1
2015-04-23,600,"Gloria St",1
2015-04-23,1000,"Grand Ave",1
2015-04-23,1100,"Grand Ave",1
2015-04-23,1200,"Grand Ave",1
2015-04-23,1300,"Grand Ave",1
2015-04-23,1500,"Grand Ave",1
2015-04-23,1700,"Grand Ave",1
2015-04-23,1800,"Grand Ave",1
2015-04-23,2100,"Grand Ave",1
2015-04-23,2200,"Grand Ave",1
2015-04-23,2300,"Grand Ave",1
2015-04-23,2600,"Grand Ave",1
2015-04-23,700,"J St",1
2015-04-23,800,"J St",1
2015-04-23,900,"J St",1
2015-04-23,1400,"J St",1
2015-04-23,1500,"J St",1
2015-04-23,3100,"Lincoln Ave",1
2015-04-23,4400,"Manomet St",1
2015-04-23,2200,"Market St",1
2015-04-23,8400,"Paseo Del Ocaso ",1
2015-04-23,2000,"Paseo Dorado ",1
2015-04-23,600,"Union St",1
2015-04-24,300,"11Th Ave",1
2015-04-24,400,"14Th St",1
2015-04-24,1000,"F St",1
2015-04-24,2600,"Mission Ave",1
2015-04-24,2700,"Mission Ave",1
2015-04-24,2800,"Mission Ave",1
2015-04-24,2900,"Mission Ave",1
2015-04-24,3600,"Mission Ave",1
2015-04-24,3700,"Mission Ave",1
2015-04-24,3800,"Mission Ave",1
2015-04-24,800,"Mission Blvd",1
2015-04-27,3800,3844,1
2015-04-27,1000,"15Th St",1
2015-04-27,1000,"16Th St",1
2015-04-27,1800,"Georgia St",1
2015-04-27,2600,"Hamilton St",1
2015-04-27,4000,"Louisiana Ave",1
2015-04-27,1600,"Pentecost Way",1
2015-04-27,400,"Utah St",1
2015-04-28,4100," ",1
2015-04-28,5400,"55Th St",1
2015-04-28,3000,"Bancroft St",1
2015-04-28,300,"Florida St",1
2015-04-28,1300,"G St",1
2015-04-28,300,"Kettner Blvd",1
2015-04-28,3900,"Louisiana Ave",1
2015-04-28,4000,"Louisiana Ave",1
2015-04-28,4100,"Louisiana Ave",1
2015-04-28,4200,"Louisiana Ave",1
2015-04-28,4300,"Louisiana Ave",1
2015-04-28,4600,"Louisiana Ave",1
2015-04-28,5500,"Montezuma Rd",1
2015-04-28,5600,"Montezuma Rd",1
2015-04-28,5700,"Montezuma Rd",1
2015-04-28,600,"State St",1
2015-04-28,600,"Union St",1
2015-04-30,1000,"Grand Ave",1
2015-04-30,1100,"Grand Ave",1
2015-04-30,1300,"Grand Ave",1
2015-04-30,1400,"Grand Ave",1
2015-04-30,2100,"Grand Ave",1
2015-04-30,2200,"Grand Ave",1
2015-04-30,2300,"Grand Ave",1
2015-04-30,2600,"Grand Ave",1
2015-04-30,3200,"Mission Blvd",1
2015-04-30,3300,"Mission Blvd",1
2015-04-30,3400,"Mission Blvd",1
2015-04-30,3600,"Mission Blvd",1
2015-04-30,3700,"Mission Blvd",1
2015-04-30,3800,"Mission Blvd",1
2015-04-30,3900,"Mission Blvd",1
2015-04-30,4000,"Mission Blvd",1
2015-04-30,600,"Union St",1
2015-05-01,558500,"4Th Ave",1
2015-05-01,700,"Mission Blvd",1
2015-05-01,800,"Mission Blvd",1
2015-05-01,4600,"Ocean Blvd",1
2015-05-04,3400,3459,1
2015-05-04,5500,"Amanda ",1
2015-05-04,5600,"Amanda ",1
2015-05-04,600,"Cotton ",1
2015-05-04,5500,"Dream ",1
2015-05-04,5700,"Dream ",1
2015-05-04,6000,"Girard Ave",1
2015-05-04,3400,"K St",1
2015-05-04,700,"Kettner Blvd",1
2015-05-04,5100,"La Paz ",1
2015-05-04,5200,"Naranja ",1
2015-05-04,1600,"Pentecost Way",1
2015-05-04,5300,"Santa Margarita ",1
2015-05-04,5400,"Santa Margarita ",1
2015-05-04,5600,"Santa Margarita ",1
2015-05-04,500,"Union St",1
2015-05-05,2800,"28Th St",1
2015-05-05,5400,"55Th St",1
2015-05-05,4900,"Broadway ",1
2015-05-05,500,"E St",1
2015-05-05,5500,"Lindo Paseo ",1
2015-05-05,5600,"Lindo Paseo ",1
2015-05-06,1700,"Beyer Blvd",1
2015-05-06,1900,"Beyer Blvd",1
2015-05-06,2000,"Beyer Blvd",1
2015-05-06,1100,"Dawes St",1
2015-05-06,900,"Emerald Ct",1
2015-05-06,1200,"Emerald Ct",1
2015-05-06,800,"G St",1
2015-05-06,1500,"Haines St",1
2015-05-06,1900,"Lamont St",1
2015-05-06,4800,"Law St",1
2015-05-06,4000,"Pacific Beach Dr",1
2015-05-06,4200,"Reed Ave",1
2015-05-07,5400,"55Th St",1
2015-05-07,2600,"Bond St",1
2015-05-07,2000,"C St",1
2015-05-07,7900,"Calle De La Plata ",1
2015-05-07,400,"Cape May Ave",1
2015-05-07,1000,"Cass St",1
2015-05-07,46100,"Cass St",1
2015-05-07,1600,"Eden Dr",1
2015-05-07,1900,"Emerald Ct",1
2015-05-07,2100,"Emerald Ct",1
2015-05-07,2200,"Emerald Ct",1
2015-05-07,800,"F St",1
2015-05-07,4800,"Fanuel St",1
2015-05-07,1400,"Gresham St",1
2015-05-07,6000,"Gresham St",1
2015-05-07,5600,"Hardy Ave",1
2015-05-07,5700,"Hardy Ave",1
2015-05-07,1600,"Ingraham St",1
2015-05-07,3800,"Kendall St",1
2015-05-07,5500,"Lindo Paseo ",1
2015-05-07,5600,"Lindo Paseo ",1
2015-05-07,5700,"Lindo Paseo ",1
2015-05-07,5700,"Montezuma Rd",1
2015-05-07,2000,"Paseo Dorado ",1
2015-05-07,2200,"Paseo Dorado ",1
2015-05-07,7900,"Roseland Dr",1
2015-05-07,3900,"University Ave",1
2015-05-07,4500,"Wightman St",1
2015-05-07,4900,"Wilbur Ave",1
2015-05-08,1000,"F St",1
2015-05-11,3100,"40Th St",1
2015-05-11,3000,"Cherokee Ave",1
2015-05-11,7500,"Eads Ave",1
2015-05-11,700,"Emerald St",1
2015-05-11,700,"Felspar St",1
2015-05-11,7600,"Girard Ave",1
2015-05-11,7900,"Girard Ave",1
2015-05-11,8000,"Girard Ave",1
2015-05-11,600,"Law St",1
2015-05-11,700,"Law St",1
2015-05-11,3900,"Louisiana Ave",1
2015-05-11,4000,"Louisiana Ave",1
2015-05-11,4100,"Louisiana Ave",1
2015-05-11,4200,"Louisiana Ave",1
2015-05-11,4300,"Louisiana Ave",1
2015-05-11,4400,"Louisiana Ave",1
2015-05-11,4500,"Louisiana Ave",1
2015-05-11,4700,"Mission Blvd",1
2015-05-11,4800,"Mission Blvd",1
2015-05-11,4900,"Ohio St",1
2015-05-11,1600,"Pentecost Way",1
2015-05-11,1200,"Polk Ave",1
